#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
37600,-51243.65736167994,298.7884464285183,31.97810195357025,1.0354036187849232
37700,-51443.871037595934,305.90819169868183,31.97810195357025,1.0354036187849232
37800,-51235.06366490525,297.3610422561416,32.2281299324318,1.0273708885379778
37900,-51192.97319866673,288.6364093977564,32.01429996480621,1.034232905951354
38000,-51197.800173591495,292.23789218091144,32.2500540816425,1.02667246389044
38100,-51143.39584058353,291.32462629513793,32.458853088068,1.020068158131296
38200,-51136.723029974695,293.88179091553076,32.346173503990975,1.0236216188141884
38300,-51302.63547265346,292.0128221345665,32.25239624318108,1.026597907174111
38400,-51379.053597011705,304.06925340077674,32.27175725308285,1.0259820134658735
38500,-51073.73980868697,295.7726638288684,32.05703010870512,1.0328543340516356
38600,-51113.16791182951,300.27651248139244,32.13748807447239,1.0302685265218396
38700,-51035.27298539411,304.39881940784045,32.213956099628355,1.0278229219099806
38800,-51001.77091558808,304.4132407235195,32.31541210329766,1.0245960156337008
38900,-51202.58112353904,301.2867978118942,32.65473498811004,1.0139492020577008
39000,-51140.36034947654,297.87947936871876,32.33948933621421,1.023833188594062
39100,-50938.13263704393,296.89021194272823,32.434010749242866,1.0208494638725114
39200,-51055.37908696316,298.9870964205875,32.612448512657984,1.0152639251158544
39300,-51200.40306893164,303.6938060626693,32.5991215009888,1.015678980293857
39400,-50952.43148099403,295.4652106735113,32.47486618827042,1.0195651705736335
39500,-50998.044891325626,293.96211118943,32.65403515630348,1.0139709327227913
39600,-51106.64807143335,294.5644459075088,32.65403515630348,1.0139709327227913
39700,-51224.9282408878,300.8547334232141,32.34934131850107,1.0235213805006786
39800,-51228.78611639223,300.0810674194096,32.34934131850107,1.0235213805006786
39900,-51113.74518214429,292.43885103397315,32.34934131850107,1.0235213805006786
40000,-51452.54958107359,300.63455008549886,32.2434045110509,1.0268841949754983
40100,-51058.31588559492,292.12762221094926,32.118381720186804,1.030881405329013
40200,-51179.33459228336,302.72299954650595,31.875186535161593,1.038746626567216
40300,-51314.410982075686,309.9850540636749,32.095920466786104,1.0316028331034595
40400,-51062.924170733044,299.5497174102705,31.977828934021392,1.0354124588293636
40500,-50758.40933807097,302.32862610401344,32.167568973351166,1.029305090230152
40600,-50750.72009218216,303.7984712856995,32.167568973351166,1.029305090230152
40700,-50644.09498847166,301.1171139875699,32.266784212286424,1.0261401404851576
40800,-50903.22966607984,302.1323526268363,32.34005242329097,1.0238153621777744
40900,-51046.66294657762,304.1725558375686,32.34005242329097,1.0238153621777744
41000,-51041.568810214136,298.7163377485976,32.47210647811615,1.019651820460547
41100,-50986.50856084656,293.6723185622482,32.41893951082584,1.0213240465050737
41200,-51155.69649540709,297.6253761694222,32.44944270821155,1.0203639792008226
41300,-51078.65591074347,295.0771029394347,32.41063878968682,1.0215856188288288
41400,-51069.75230833101,299.6855042662579,32.41063878968682,1.0215856188288288
41500,-51057.85678145648,300.63189432807263,32.16814691238644,1.029286597539464
41600,-51385.6575169892,303.08786229926767,32.31514921645516,1.0246043508206928
41700,-51370.415563344985,293.3750085493016,32.36641869361545,1.0229813436582382
41800,-51496.22323536729,293.34266549820467,32.23299860613357,1.0272157080135684
41900,-51324.12506036139,294.28401199635607,32.38567195191349,1.0223731819973418
42000,-51566.64630608333,287.5511513400168,32.02880148068737,1.033764641632456
42100,-51512.9667296911,296.3828247731654,32.02856779856618,1.0337721840338454
42200,-51374.08187918353,295.2536650804092,32.34821349153452,1.0235570657793747
42300,-51220.01096642971,291.6566295912779,32.39583831588988,1.022052343938251
42400,-51279.29107039827,294.5627287518831,32.206835851042875,1.0280501517670115
42500,-51127.36659084138,296.49131956952505,32.370567237258534,1.0228502405262134
42600,-51036.438396278085,302.323373859248,31.994334826804096,1.0348782890419987
42700,-50741.12852452455,307.16228570727037,31.92117998923644,1.0372499542862876
42800,-50775.13978007651,304.759638781276,32.25772572099402,1.0264282972389154
42900,-50798.4219423092,306.36070682576,32.22008698430028,1.0276273462803909
43000,-50666.31560879755,308.6994283951411,32.22008698430028,1.0276273462803909
43100,-50815.21460005441,312.8104788922943,32.22008698430028,1.0276273462803909
43200,-50634.87408772294,304.8817901061707,32.22008698430028,1.0276273462803909
43300,-50372.870040747126,301.97603393736216,32.22008698430028,1.0276273462803909
43400,-50720.47175468081,310.7649826689828,32.22008698430028,1.0276273462803909
43500,-50788.963842624005,303.85476997559664,32.17565940736079,1.0290462758014296
43600,-50928.777477581345,308.638817553492,32.26630071788085,1.026155516682807
43700,-50752.93443338571,310.4934081376622,32.30633067473656,1.0248840333480507
43800,-50618.98784108876,294.43632236608806,32.17071355182019,1.0292044791380297
43900,-50737.91083477891,299.8027784172809,32.17071355182019,1.0292044791380297
44000,-50777.61323653961,301.1744834493564,32.142322591615105,1.0301135641404222
44100,-50906.39663649731,300.0830960436278,32.4031718044597,1.0218210329657553
44200,-51138.32880487084,300.49863416722224,32.26790233092246,1.026104583590182
44300,-50987.013094482834,300.07348239957855,32.24868133210477,1.0267161668913687
44400,-50731.39433627707,292.2010917287105,32.206629761625436,1.0280567302341916
44500,-51166.40474586815,307.08288071842713,32.3071254434279,1.0248588207755678
44600,-51054.10745679991,303.6029262459393,32.121150451579716,1.0307925469391614
44700,-50948.89266111154,300.27610035122785,32.465900239281126,1.0198467389035812
44800,-51184.07656742119,306.9217704716739,32.382972866181504,1.0224583956952842
44900,-51233.68472841681,311.0404217047203,32.46631867642778,1.0198335947659996
45000,-51208.31571292066,302.8483032197762,32.50422877528672,1.0186441497659495
45100,-50996.81433109875,294.677209291583,32.448331383816075,1.0203989256937234
45200,-51057.29291373793,304.9172543940946,32.448331383816075,1.0203989256937234
45300,-51204.070641654485,305.0396300259063,32.143422274206756,1.0300783221570318
45400,-51026.42048418237,301.4765956228314,32.36902377128147,1.0228990135308316
45500,-50870.32674618902,301.74895418782324,32.138243832608644,1.0302442988812284
45600,-50793.148474913505,298.85781772937344,32.100797111198155,1.0314461154937975
45700,-51049.979971107176,298.81555251395804,32.081190097557894,1.0320765028950811
45800,-51225.32025186855,297.6341423040386,32.14815880342967,1.0299265562003987
45900,-50962.461403163914,293.0780838632483,32.11388787434909,1.0310256613633693
46000,-51057.22320010001,294.1069850091742,32.41281146897924,1.0215171404149281
46100,-51069.37977105649,295.1273163895283,32.41281146897924,1.0215171404149281
46200,-51141.68828880024,299.37297060012656,32.41281146897924,1.0215171404149281
46300,-50984.94439261501,297.9000653032758,32.40019708758508,1.0219148480824165
46400,-51130.908920980735,299.4873429878097,32.32261146651823,1.0243678026726737
46500,-50968.377536787455,300.5495714273859,32.64268348592153,1.014323546618953
46600,-50876.03753542889,299.7916084706225,32.64268348592153,1.014323546618953
46700,-51000.96755858291,300.5195862473455,32.583416881167835,1.0161685192609897
46800,-50943.645188328555,295.37407898094364,32.54376559390021,1.0174066178379129
46900,-50890.89477324496,309.52555361224483,32.639335866530935,1.0144275796540272
47000,-51115.381174296286,302.46751088713074,32.28521624655651,1.025554304228374
47100,-51152.90190422676,300.34378700702734,32.171914048567594,1.0291660743161173
47200,-51128.82875891386,296.13224574706175,32.171914048567594,1.0291660743161173
47300,-51205.417901298,303.07211101665274,32.24021320438471,1.026985841399362
47400,-51172.954647494174,305.3252067225199,32.075033843117865,1.0322745923369963
47500,-50893.635983723056,291.1964096434878,32.075033843117865,1.0322745923369963
47600,-50940.634050183864,295.9298400498866,32.077411987198346,1.0321980619201354
47700,-50907.61647046248,295.24779607305106,32.032395390570436,1.0336486572698436
47800,-51083.094135363084,301.1395383279797,31.669243990755117,1.045501512264246
47900,-51442.11125294665,302.99261563409857,31.91029847209203,1.037603659945621
48000,-51048.551238988315,287.9995913913999,31.888610666024967,1.038309345972117
48100,-51390.92269994498,302.2312475427077,31.84762929461798,1.0396454372883337
48200,-51050.23160105338,298.45265620981706,31.84762929461798,1.0396454372883337
48300,-51146.840715426915,307.2486398945091,31.768708669736487,1.0422281506248738
48400,-51202.80739018258,306.4761657690707,31.58159950018506,1.0484029627570268
48500,-50991.22309672977,302.804692193081,31.81415511966974,1.0407393300263625
48600,-50905.326070177616,301.33251202890085,31.861545812136956,1.0391913399251091
48700,-51100.50155851745,305.6498088005947,32.0228168830162,1.0339578371745426
48800,-50955.18032649165,300.6767703014294,32.183422651224994,1.0287980505808503
48900,-51052.75765541306,304.15374773752086,32.158348331335624,1.0296002189993287
49000,-51102.78857707673,306.58135136746034,31.967893465540936,1.035734260072228
49100,-50803.3129191587,292.68055474978524,31.967893465540936,1.035734260072228
49200,-50907.90189080674,294.01135032187403,31.967893465540936,1.035734260072228
49300,-50876.48216867401,300.86898349414463,31.89582108027531,1.038074624298528
49400,-51295.75315748167,311.8908937681921,32.004686170096974,1.0345435761696622
49500,-50859.67331950376,304.67473250964224,32.01534952064156,1.0341990008027986
49600,-51076.34123690107,308.6331872401229,32.01534952064156,1.0341990008027986
49700,-50853.24526587939,306.53693877422796,31.995456387672316,1.0348420126726825
49800,-51049.18050055353,305.142684715058,31.995456387672316,1.0348420126726825
49900,-50925.671972532255,305.37638709206925,32.21982649864115,1.0276356542762968
50000,-51088.82982251385,301.0031010809497,32.21982649864115,1.0276356542762968
50100,-51160.37298558437,302.49605238245186,32.21982649864115,1.0276356542762968
50200,-51059.17177263875,290.21560619485496,31.88286411797113,1.0384964902176683
50300,-51273.65846710838,301.5002515434613,31.909043738222646,1.0376444608065247
50400,-51428.43915231622,292.9745804098773,31.947194186993737,1.0364053347157356
50500,-51439.38236928166,300.4097892770409,31.958782861373894,1.036029520530259
50600,-51017.49199818054,298.55923152446724,32.13513267485506,1.0303440418189964
50700,-51247.4725020546,301.9139674086568,32.13513267485506,1.0303440418189964
50800,-50989.93369059288,295.5427969655726,31.944961292081224,1.036477777570746
50900,-51322.39032684,302.4301372537304,31.844227166078465,1.0397565094583296
51000,-51249.820985790524,295.9531952439184,31.762793718403127,1.0424222371036596
51100,-51120.03530965958,295.9535104931412,31.87127892170981,1.0388739832478482
51200,-51158.62773559112,299.541563924418,32.0918652971005,1.0317331877742666
51300,-51173.553401868856,298.6786510070458,32.27465326598683,1.0258899518370235
51400,-51438.44587904473,307.8591949869913,32.06785800980217,1.0325055847035076
51500,-51217.36780574013,299.32576149345607,32.00016859037649,1.0346896264339434
51600,-51401.59105085717,300.820978364487,31.95159984803731,1.0362624294893867
51700,-51428.290289549346,296.9838965351161,31.949522191114244,1.0363298169701087
51800,-51273.33828442286,300.48805899370876,31.843284278140537,1.0397872969192767
51900,-51216.6996321535,300.9341552331575,32.00245863565507,1.0346155856822377
52000,-51335.34850119871,309.99843419189364,32.05638589277566,1.0328750906402615
52100,-51210.11153727938,300.5497552801987,31.987133498794368,1.0351112732826722
52200,-50914.95624686936,300.8796285350584,32.02330028364288,1.0339422292933427
52300,-51230.70617706002,305.4876337576726,32.434994446804005,1.020818503265148
52400,-51100.90492324868,300.72830029879844,32.22432314600071,1.0274922559144302
52500,-50928.94599459811,300.5810608249459,32.22432314600071,1.0274922559144302
52600,-50787.16766115647,295.3087094144427,32.05033380906989,1.0330701290614959
52700,-50969.68075776655,297.51220430030975,32.11708762959242,1.0309229425302047
52800,-51262.41940249251,302.2934860658304,31.94668489455091,1.0364218570374233
52900,-51063.03145157869,295.6653003559653,31.944243111069103,1.0365010800060783
53000,-51460.06486454964,304.1953352295759,31.88141885032408,1.038543567964927
53100,-51179.9977630721,293.34909960842134,31.88141885032408,1.038543567964927
53200,-51122.0547355642,302.1611194983552,31.832425107659997,1.040142005286062
53300,-50841.74761177713,294.7409769179021,31.601603091992914,1.0477393310780867
53400,-50963.12898316551,297.5459859799927,31.719371404140134,1.0438492636798653
53500,-51213.25728975653,302.26640953278417,31.832585790081087,1.0401367549260445
53600,-51164.685680805575,303.65812801964984,31.758609570550608,1.042559574626422
53700,-51101.385191274145,300.77612232807417,31.690499401664876,1.044800274837587
53800,-51192.35760877289,305.4567057118235,32.15502847663344,1.0297065203553015
53900,-51124.79560226179,302.44859953335396,32.186138991114596,1.0287112254669741
54000,-51125.609567866515,300.5125732844357,32.058239440995145,1.0328153717093846
54100,-51078.93318841253,300.1005959339273,32.06020302977165,1.0327521149461567
54200,-51027.03528542712,296.622850279777,32.19082819036308,1.0285613743392914
54300,-51203.6695962839,301.25568482355817,32.177869296786305,1.0289756036738786
54400,-51258.17253373058,297.66049468495527,32.44289037852378,1.0205700570537897
54500,-51135.700152294485,302.97970035048786,31.933777320958786,1.0368407768306485
54600,-51240.47712330772,303.93505010122504,32.00133657457562,1.0346518623508132
54700,-50966.483285187824,303.2612536990118,32.114926997689885,1.030992301087328
54800,-51392.174515354214,319.38800586616526,31.79596312892201,1.0413347867573277
54900,-51034.03930671989,305.2201074231265,31.959375783387415,1.0360102997321579
55000,-51018.29621062038,305.81238722565246,31.931086616262533,1.036928147247478
55100,-50899.875745782,295.93280984596714,31.931086616262533,1.036928147247478
55200,-50977.42684343093,297.6964067059357,31.925926479519582,1.0370957442954714
55300,-51095.586601082825,303.19077100414194,31.925926479519582,1.0370957442954714
55400,-50832.942965716604,292.0517682001589,31.925926479519582,1.0370957442954714
55500,-51259.391641441856,301.1669286823608,31.978690761832787,1.035384554395754
55600,-51383.46796778405,302.1310807750638,32.34355948837059,1.0237043482027677
55700,-51008.43513905758,294.9393343873643,32.34355948837059,1.0237043482027677
55800,-51182.04579639091,295.5786899347698,32.17266944970018,1.0291419099172203
55900,-51319.106467926875,304.97242843218555,32.29821442576239,1.0251415774300439
56000,-50940.91223681178,291.85064029494674,32.35396618736281,1.023375072251032
